ScenarioID,AgentID,AgentType,IsSDC,IsInteractive,ToPredict,Valid_Current,Valid_Future,Pos_X,Pos_Y,Speed,Acceleration,YawRate,Length,Width,Height,Vel_X,Vel_Y,FutureDist_5s
bbc29ed5e271f29b,1210,Vehicle,False,False,False,True,False,5210.33251953125,2822.850341796875,0.0,0.0,0.0,4.718958854675293,2.0562336444854736,1.540719747543335,0.0,0.0,
bbc29ed5e271f29b,1211,Vehicle,False,False,False,True,False,5209.2939453125,2872.21044921875,0.0,0.0,0.0,6.043474197387695,2.531303882598877,2.0664165019989014,0.0,0.0,
bbc29ed5e271f29b,1213,Vehicle,False,False,False,True,False,5172.83984375,2875.067138671875,18.835573266462063,-0.7083814813814371,-0.003917217254638672,4.513246536254883,1.9484765529632568,1.6354435682296753,0.068359375,-18.83544921875,
bbc29ed5e271f29b,1214,Vehicle,False,False,False,True,False,5208.96240234375,2885.805908203125,0.0,0.0,0.0,6.2323737144470215,2.654047966003418,2.1103577613830566,0.0,0.0,
bbc29ed5e271f29b,1215,Vehicle,False,False,False,True,False,5222.84130859375,2819.16015625,0.0,0.0,0.0,4.7428364753723145,2.0451250076293945,1.5609179735183716,0.0,0.0,
bbc29ed5e271f29b,1217,Vehicle,False,False,False,True,False,5175.7509765625,2897.509765625,19.481073853935836,-5.33497302990245,0.03713488578796387,4.667632102966309,2.079326629638672,1.5380468368530273,0.37109375,-19.4775390625,
bbc29ed5e271f29b,1218,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1220,Vehicle,False,False,False,True,False,5222.40673828125,2811.18017578125,0.0,0.0,0.0,4.70469331741333,2.0828804969787598,1.749847412109375,0.0,0.0,
bbc29ed5e271f29b,1221,Vehicle,False,False,False,True,False,5236.25244140625,2922.390869140625,0.0,,,4.628992557525635,2.104252815246582,1.6308465003967285,0.0,0.0,
bbc29ed5e271f29b,1222,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1223,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1226,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1227,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1228,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1229,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1230,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1231,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1232,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1233,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1234,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1235,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1236,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1237,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1239,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1240,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1241,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1242,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1243,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1244,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1246,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1247,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1248,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1249,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1250,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1251,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1252,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1253,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1254,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1255,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1256,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1257,Vehicle,False,False,False,False,True,,,,,,,,,,,
bbc29ed5e271f29b,1258,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1259,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1261,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1262,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1263,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1264,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1265,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1266,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1267,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1269,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1270,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1271,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1272,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1273,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1274,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1275,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1276,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1277,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1278,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1279,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1280,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1282,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1284,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1286,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1287,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1289,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1290,Vehicle,False,False,False,False,False,,,,,,,,,,,
bbc29ed5e271f29b,1291,Vehicle,False,False,False,False,False,,,,,,,,,,,
